,PC1,PC2,PC3
74,-0.10842905025324602,-0.11000605044286833,0.06062131043805692
75,-0.26470717723960774,-0.0510953831094285,-0.037513386396661554
76,-0.12822512435103595,-0.10619686564591632,-0.031125354860705553
77,-0.23924929607756662,-0.0578270348457385,0.009859089719259374
78,-0.2233009601040223,0.015116014660749542,0.06288479802374038
79,-0.018559984528253692,-0.10453025924727871,0.03976654702128311
80,0.15229174603694934,0.05274532769593859,0.017447753624934222
81,-0.05412643953913475,-0.1669155044447371,0.013560826390301116
82,-0.19429191007466085,-0.06360512050692178,0.011964763931986129
83,0.0567992766808526,-0.057240324202891664,-0.011991502629652886
84,-0.07794825252990978,-0.12089139525718486,0.044116965548705575
85,-0.12252018685519293,-0.08418852599824848,0.02470578950864041
86,-0.16467317536798243,0.014923688610545782,-0.005283713994247037
87,-0.13704284263443542,-0.06960495427951721,0.050203082704480595
88,-0.10985429960825027,-0.06268078778115126,0.059982621303134864
89,-0.21886206440904354,0.21187063329966893,0.023860181588831908
90,0.08262020256713588,-0.13450501238998927,-0.007025634932424458
91,-0.1605823742367317,-0.12532909569265843,0.03322619735356049
92,-0.10437168451805397,0.05823083226344097,0.04743312685841904
93,-0.24171670405780082,-0.022771904840850257,0.020897836669690594
94,-0.08145974318264285,-0.10948100939543014,0.06467860561191423
95,0.10168851005940152,-0.255473363302195,0.00848685246011579
96,-0.2672158142712673,-0.09097688731529349,0.11258858351303869
97,-0.2820091076815801,0.0010942698749827238,0.03378069743480613
98,-0.02297112316643532,-0.0037564980162821874,0.04864342213326314
99,-0.04406282559546491,-0.03368318774036282,0.11353037805224615
100,0.15705740752771846,0.18795399954232264,0.049835211848383056
101,0.38471222508133573,0.10971875041381765,0.02143645860084069
102,-0.28189048148424745,-0.14215748629715375,0.06197102664507809
103,-0.08361043398818631,-0.08475690876973217,0.047858278478235275
104,0.09421418566555817,-0.006701893075745395,0.09567149611374444
105,0.007938001426174167,-0.0023481399493370443,0.09769617684755158
106,-0.28667634337613845,-0.13593404610492787,0.035738828400070415
107,-0.3210437736844951,-0.06621573097203073,-0.01633296199645106
108,-0.017114391078991563,-0.039764015244200916,0.028880732280274803
109,0.016403552095555718,0.046899093573758606,-0.0033669880950053777
110,0.2732421618755187,-0.15094071673377704,0.06672750857272762
111,-0.05231380278637849,-0.08699787599232564,0.10440216733368997
112,-0.16147163956251254,0.010919712607785008,-0.030673617963562518
113,-0.03985948281267773,-0.08087802385411005,0.1759982888864867
114,-0.24600615590360705,-0.11175843318249801,-0.012563405315277857
115,-0.00805659010216014,0.017264629586094333,0.16740591084963394
116,0.3025461203729793,-0.06009626593651441,0.02881205165112089
117,-0.271430963268975,-0.09040116894391143,0.1404833646998611
118,-0.10771326868476558,-0.12062259298929316,-0.033789147005600886
119,-0.2375576245459189,-0.1542450490935329,0.07911914542080009
120,-0.14764474232937538,0.03255824443427764,0.21831518063936203
121,-0.11980478480114097,0.04596817312656063,0.15563392790865452
122,0.08695903988459132,-0.002288409425982692,0.09690633880352317
123,-0.2290547227656801,-0.11867847224640994,-0.020585991938906773
124,-0.18980607509674766,0.0066167910521723996,0.0843164637167095
125,0.15686129408642088,-0.031207234410382985,0.19484245571864153
126,-0.08888935374820016,0.17681373243416562,0.10446512668907493
127,-0.061806812232012155,-0.1957478897127717,0.11870655138100565
128,-0.14903540442315355,-0.1074775998355388,-0.07023398704515037
129,0.06277503993519426,-0.10845344260781949,0.059255500782372746
130,-0.03595744533853748,0.06034205802608609,-0.023231389048124433
131,-0.08688576564568717,-0.03691759955092729,0.0995688266435136
132,0.026862340997719027,-0.13610856092871831,0.17032000458440186
133,-0.00672244134088419,-0.20375023922336225,0.2138068698536593
134,-0.2232282831437336,0.2065405105506843,0.022025206639921396
135,-0.08580739034032832,0.029088898604278785,0.10515050304452578
136,-0.12779592675355836,0.07428088270069483,0.1100408644215417
137,0.03522841224932508,0.014026025710189141,-0.15749106634936116
138,0.24451692157428034,0.2105801780614852,0.10783518971021577
139,0.5790621480829533,-0.1992947721538607,-0.08011568218099654
140,-0.1428949123995174,-0.05355585126909832,0.2276064498306763
141,-0.08047580437222102,-0.015993846171620505,0.05550129791415552
142,0.009269459893224844,0.00022827934398935449,0.022402250018828566
143,-0.3364833833787109,-0.03465516811642093,0.15485452439407738
144,0.5201064560278104,-0.11896775393639769,-0.07126678663772089
145,0.04589028740702277,0.13149313131693824,0.04340102472903073
146,-0.018201904898028382,-0.23460924036046885,-0.07572510257566246
147,-0.15872867031243093,-0.08478018363283765,0.2082121816454856
148,-0.10256985918967262,0.03691059685289867,0.09225729827783007
149,0.07860300048823593,0.05564573028183443,-0.0028148311093638364
150,0.498475712671216,-0.07109093767485802,-0.15042853340875828
151,-0.07072144572072153,0.1397286079647791,-0.029474994394805675
152,-0.00519541539347978,0.06313408898585483,0.14118386512346773
153,0.013044997923012575,0.005550841573712223,0.039731662492554776
154,-0.23016725729886398,-0.15115006206435752,0.03253903049634601
155,-0.15526220129253415,0.05909521150135509,0.10416493864875226
156,0.14594469228950263,0.06491616462416507,-0.04729337785364095
157,0.15476689872985647,0.03586819931636532,0.22397733811384196
158,0.08019375920754036,-0.10165781997231224,-0.08556989783286179
159,-0.03591650097535238,-0.21909301583708046,-0.009025674732902363
160,-0.25168652163338284,0.0015717300247218033,0.17783413819493785
161,0.028637668921569874,0.02831258792746202,0.027611955915715178
162,-0.12105563210548424,-0.03790263940935075,0.0932736538801784
163,-0.03968433283675241,-0.03299524712031244,0.22077583482587002
164,-0.3330536379694868,-0.01698423306701736,0.11314406511805998
165,-0.13860956787699777,-0.0700396883179135,0.12534471216354445
166,-0.14184822043784354,-0.0660107440674804,0.04852408546354723
167,-0.1924262511757854,0.04920414496060847,-0.0378814258180388
168,-0.10244955688594547,-0.2767125608090499,-0.008854228621802344
169,-0.15519512181716144,-0.15161054390357706,0.05795270490025548
170,-0.0685038310670969,0.02615230653283857,0.1189846439221973
171,-0.03357818684853674,0.1978461407617338,0.09698202538280447
172,-0.054893325133017944,0.04569081726972346,0.011347272956327018
173,-0.10576850581480678,-0.07424768421967103,0.13107467260661024
174,-0.13315305348664247,-0.12117071632162955,0.05683649407993406
175,-0.27783492315857833,-0.05800856915287062,0.09266603585778212
176,-0.06741137271655033,-0.04110752618822586,0.07181100314132689
177,-0.09996875803018879,-0.05616738078050407,0.18720270473360673
178,-0.14521962650360573,-0.06393315578234345,-0.19857684425618075
179,-0.13277354402723848,-0.08595664851466564,0.051233224314369656
180,-0.2279209417913301,-0.025052376176844107,0.11356339415577969
181,-0.27285483920776893,-0.12811744075027598,0.013488492718424859
182,-0.004954163560918932,-0.04934189029480147,0.09331137654034606
183,0.4108369523002534,0.04740600306736587,-0.05567493015979432
184,-0.16027040553498342,-0.12682135618686133,0.1480418580896855
185,-0.3600318820706787,-0.16239547557537837,-0.11187274797785686
186,-0.05545268866403239,-0.10269469341997785,0.07872070105502255
187,-0.19347620674536423,-0.0032917154928521334,0.10718427514708462
188,-0.27071095544283086,-0.07516708186308019,-0.07349290142043542
189,0.07261613379750903,0.035795027972117976,0.02932423162432583
190,0.4296118996095951,-0.11227078662616291,0.021513407565173406
191,-0.146984283585721,-0.23785047478484114,0.07555628279491916
192,-0.20337855773576574,-0.06267818522020639,0.14333743495825332
193,-0.2883352994864488,-0.05365253124112801,0.007516237335338719
194,-0.14812314045702396,0.20157993739186847,0.14562330027311682
195,0.10417239539059343,-0.2348437105128962,-0.11726700979959023
196,-0.125998208177246,0.06612053678211557,0.14237334387135359
197,-0.05144476806469047,-0.2010094681971417,0.1316503181546114
198,-0.3626696270009961,-0.05324739631299335,0.06142570877703072
199,-0.13164873476433198,-0.19327544485139975,0.02201057759836578
200,-0.29410385785465437,0.007914438310268156,-0.008576181936293007
201,-0.1530505097488011,-0.2047837879227604,-0.04776996301970629
202,-0.1454647862960984,-0.16139407113543247,0.13025654696175093
203,-0.37543061968251323,-0.01905663041995964,-0.008632586323455366
204,-0.2709826216523157,-0.16648799365731493,-0.18893051336040922
205,-0.1593885574472919,-0.17944257376287634,-0.08451653181358522
206,-0.2525439486331302,-0.12469704153038627,-0.1632422810421033
207,-0.35397371691163776,-0.09607107861459067,0.027665404051307234
208,-0.19304338300731172,-0.3099428362948549,-0.02878228486639868
209,-0.15539484441982038,-0.14379380297187505,0.014474543598675787
210,0.5197269978161927,-0.016897568221690536,-0.03772140605207459
211,0.05431904294816201,0.19653553110570246,0.071771453766794
212,-0.3413632407217279,-0.13610518245475395,-0.012455101599416962
213,0.2327631685631243,0.2839416232336851,0.37436226118102167
214,-0.23842726526009878,-0.2229717347120927,-0.188846642553457
215,-0.05581953804305119,-0.09303239799217318,0.15368597580343135
216,-0.19285548155538682,-0.15978871171184725,-0.014217677526115406
217,-0.11007955443101289,-0.18430701353867768,0.05908276451632131
218,0.4579736710449511,0.0065396841531081005,-0.03220929638627447
219,-0.10160785583588622,-0.238527934931064,-0.0859416171917265
220,-0.06103568135551734,-0.0010942268687867626,-0.00643597795421356
221,-0.3206774846022136,-0.22621752861428243,-0.13209537000058094
222,0.22803490016462571,-0.13384269308522476,0.06394068767074493
223,-0.22717857738969283,0.00882238976426077,-0.05196786155922228
224,1.1098386239189155,-0.415244425621311,-0.22218140398148473
225,-0.1497446443936541,-0.23013165613974157,-0.06814633039456269
226,0.060439435059931115,-0.2782992110429186,-0.1277044486701676
227,-0.229002270804385,-0.24037092841143834,-0.161449337072098
228,-0.16598993198787088,-0.07825192873295428,-0.009486796139084656
229,-0.22640012193737813,-0.17924273571220378,-0.1837200363513377
230,0.028512460591501674,-0.3202945340830506,-0.20610528568006942
231,-0.21501025377793476,-0.22738165627093343,-0.06458861414027682
232,0.05225149623632197,0.4173363407545069,0.24444127202236152
233,-0.14733796474673924,-0.2179231461904519,-0.05891227168917196
234,-0.3387693218289364,0.04232797591635063,0.06193168759661054
235,-0.1624853220671595,-0.17090340719922523,0.07885682464559023
236,0.11784330628544797,0.22619006767983568,0.20224039915657388
237,-0.17389257717846723,-0.19846950256663523,-0.12226571533356421
238,-0.1606864135123862,-0.2629822545918044,-0.0277544402881126
239,0.12515706370986032,0.1520896816778101,0.174907927273284
240,-0.21630544172973734,-0.03347491312607171,-0.01432001365320656
241,-0.250226083366227,-0.10274674546121934,0.005322738331238768
242,-0.16438926915993748,-0.15587093068771887,0.019826660364438524
243,-0.1417909134222317,-0.273564582193464,-0.07215237384673809
244,-0.1596626191707777,-0.26992094160906993,-0.05266434683408969
245,-0.016677897790109964,0.04500585109832142,0.024639729250565776
246,-0.15008866516979075,-0.12645799043213451,-0.12010093918822384
247,-0.2740443937566493,-0.13789884768939686,-0.03296628898828865
248,-0.06731782796828446,-0.29476730032954285,-0.11716527735517725
249,-0.1149734881760895,-0.1883207115080834,0.030421476543688503
250,-0.26443573925751057,-0.16787904776867285,-0.049068571949466976
251,-0.03405735287632641,0.023897295553168905,-0.0702564809769372
252,-0.22075041044931193,-0.18487684285223388,-0.11576764874857008
253,-0.14032020795112457,-0.20594487459689617,-0.17422960515226887
254,-0.22712541075810727,-0.18124868734198396,-0.02492414668082346
255,-0.1856638531663614,-0.29689435452142715,-0.2034716957251076
256,-0.2313382169764058,-0.10851255682898404,0.004968441230892338
257,-0.2437554459283543,-0.2153784145937866,-0.017560058127419672
258,0.07632735177595905,-0.30790315215518066,-0.15136368634311048
259,-0.17124090549972518,-0.15025458921364662,-0.12486819062079259
260,-0.1802883416578582,-0.09789095929911502,-0.08938895228092741
261,-0.3251921841440547,-0.10216617803094227,-0.11097678868601579
262,-0.04447105944811189,-0.1980916595691622,-0.09149539817881261
263,-0.20528909899604295,-0.19885423943001063,-0.08436361978797409
264,-0.3181174482392748,-0.13286459798429345,0.08562804641693694
265,0.053549041333982916,-0.07016266328748219,0.15082855807053142
266,-0.28287966883052823,-0.19024752920748866,-0.07409085899366084
267,-0.36831646903461673,-0.05748304619583015,-0.1054721695267136
268,-0.1885132186722695,-0.1329606399698431,-0.12537811691931988
269,-0.15744990927577618,-0.15549780455051598,-0.1187425840207338
270,-0.33242762894601063,-0.13896806267513967,0.04624845592086723
271,-0.1732078819805294,-0.14676368299902073,-0.153523301364584
272,0.19115955017972325,-0.2664213534957591,-0.22426926904820416
273,-0.2644394208468194,-0.22212878401833752,-0.003544815787495984
274,-0.0974135464021352,-0.18834999037789796,-0.13725504520174045
275,-0.12014955218429547,-0.15457438679876018,-0.0673587083296211
276,-0.159227404620616,-0.10835253476557478,-0.19276538136748833
277,0.015367225999297978,-0.16465442468442731,0.08140310831176409
278,-0.020070001015484073,0.19881371459079233,0.07064769983371814
279,-0.10625420524615087,-0.16363091149400721,-0.11713599609448544
280,-0.08305274904744783,-0.15905274610241912,-0.17335335602610627
281,-0.0592632022788674,-0.2617804568050797,-0.09657273061989674
282,-0.06164148186778747,-0.0544572203027198,-0.21634908638464526
283,0.004945510656100537,-0.09042852811328117,-0.14032515328380482
284,-0.040055036373880006,-0.06333183996965945,-0.08075125802162837
285,0.16499285258232188,-0.035355346960635914,-0.0053177307884005745
286,-0.11663363775671041,0.03742727856029071,-0.030788359281810895
287,-0.32616483178977507,-0.16544595177858298,0.007782439041742876
288,0.08457081612506837,-0.17650956441701454,-0.3228179689300917
289,-0.34549370874431046,-0.02498333253928206,0.052483159786394847
290,0.09471871919197611,-0.17693612137297612,0.0078152821789942
291,-0.32455289622137323,-0.18498048192832064,-0.04978563713480559
292,0.0196987229704599,-0.12718522957804707,-0.09357831171108694
293,-0.07806943636038821,-0.05334188270154642,-0.12168775978306301
294,-0.32659432655351134,-0.14502371994040472,-0.05001533890689409
295,-0.07528736848771521,-0.009840859411491147,-0.11367361976666937
296,-0.059039076521353075,-0.005830394307924503,-0.14101948155738375
297,0.13411653325525322,-0.11521108587075692,-0.17328183426314175
298,-0.16727317268806055,-0.1409805473091552,0.010755010076994047
299,-0.48418737656633587,-0.06418113510872422,-0.04787188799890512
300,-0.16559786048199657,0.04242141753712147,-0.05396880828860118
301,-0.2893637169958149,-0.11661566996037495,-0.09883916021774639
302,0.04278734931026985,-0.035451352494072344,-0.01781227146955686
303,-0.1576356814423907,-0.05469903585496216,-0.06755389118575372
304,0.032372895931057626,-0.08048216843446589,-0.24138514388330726
305,0.177458913343286,-0.009403003944692803,0.0038034826661151417
306,-0.11292699901974518,0.00756766788495533,-0.008651999415314459
307,-0.09262871265360058,0.0004906964025395054,-0.21919839223566945
308,0.043530167846997495,-0.08632014270584148,-0.2540489009758591
309,-0.5158654859891275,-0.0824639361856427,-0.05873612353971692
310,-0.3383178268578327,0.004276025187411244,-0.11386006329585774
311,-0.36354088248686206,0.0015884139079325615,-0.0713948463474496
312,-0.02037694278995635,-0.03333421563255645,-0.14957988838666555
313,-0.049381806363060145,-0.14950532478289552,-0.22902997240142084
314,0.0786485482366059,-0.0629380735997687,-0.14055164347704
315,-0.2989400557625428,-0.04187238502081771,-0.15210425421800058
316,-0.09582919543917381,-0.03655933103075478,-0.1922752453324218
317,-0.4621507838394096,-0.16098606726649362,-0.11773232015401411
318,-0.0870796678698852,-0.10339333096627927,-0.14756207833004512
319,-0.13736491861461742,-0.06381526674795299,-0.07715980936398752
320,0.1475677138673672,0.42749420701603813,-0.18215132861948852
321,-0.23459154585479397,-0.06465229148698748,-0.1164831595550668
322,-0.00025999185996629614,0.016723585397941308,-0.027749238865352868
323,-0.08547979344536522,-0.16291869689719918,-0.21069358406859304
324,0.019546776822074077,-0.17331813029045856,-0.16051192509240889
325,-0.40616387329029874,-0.12469835484112018,-0.14187032988840578
326,-0.1485652786279807,-0.11729866623450626,-0.14380756767726505
327,-0.03273600535282052,-0.08149600098276961,-0.2550703832432355
328,-0.27809892659667684,-0.04454094632119593,-0.10782265985843296
329,0.00407986876536082,-0.1418081022005849,-0.21015992519430995
330,-0.38729974760529584,-0.08066396219287555,-0.03984413116922022
331,-0.11856915213819375,-0.10255318245311856,-0.21831412109120266
332,-0.3780702686379658,-0.13208424559026444,-0.08371910002800406
333,0.5266020094486733,-0.107986410717877,-0.10591472690102838
334,-0.12934979009101047,0.08299805780306908,-0.09846144508156483
335,-0.16798255206159396,-0.0726728429718503,-0.09580525865732255
336,-0.028870472544346312,-0.22117975273099427,-0.14582772765600693
337,-0.31312625790485427,-0.028459014246926626,-0.059218144684591786
338,-0.14368648034737147,-0.10726089141893361,-0.1715846076589024
339,-0.1038753383500396,-0.1760961103796746,-0.1743677961252549
340,-0.0997806843013488,-0.17886936967437353,-0.18776941083943963
341,-0.35663122429977806,-0.16052836344467264,-0.11151584293936846
342,-0.2377591424627407,0.029592214648117534,-0.061969573406251345
343,-0.15617223347112533,-0.10929248344295785,-0.07370954307833362
344,-0.3485104529809314,-0.13920825309569132,-0.11336662557248796
345,-0.34505492288490003,-2.158043493106669e-05,0.06375250167918571
346,0.010468365822029414,-0.18942405250823302,-0.13771049932072915
347,-0.11843405947715871,-0.12328324888968215,-0.06539934636494023
348,-0.24656867443287414,0.008558284369455774,-0.07045552063722917
349,-0.22157139015860833,-0.10505842869921955,-0.13006986102221535
350,0.017458191084514758,-0.26977382201571876,-0.005783055824448357
351,0.032791575927254006,-0.2754011803424021,-0.21570881092042604
352,-0.19411607744402976,-0.029362752998688638,-0.05499967277647453
353,-0.15630195324428586,-0.19086092251428224,-0.08463784745517325
354,-0.19208653803745232,-0.06306027981425943,-0.07322090740339761
355,-0.35510946094948503,-0.15601963399516836,-0.03235145288076099
356,0.19913546174822586,0.11128939919072134,0.097256101946497
357,-0.032880860909160516,-0.18400999889882397,-0.16667246385451961
358,-0.16591028527540613,-0.17771314331926638,-0.0665559051805645
359,-0.414948801550748,-0.1313825726502561,-0.13212310212495604
360,0.004201264508421632,-0.15284003365015603,-0.040543106397718603
361,-0.17687642154702454,-0.21036719012686672,0.07560200081820945
362,-0.11627663874283635,-0.10077629842271812,0.008769597035847464
363,-0.19996808383628048,-0.03170138333944027,-0.09976754918125388
364,-0.3120756364643411,0.02975685236806964,-0.022990727940741466
365,-0.24202755665968761,-0.16396951282497083,0.032676166850398536
366,-0.4381240781585529,-0.05891067810551851,-0.10023231729252734
367,0.15270748419246102,0.1282446671572051,0.071588602225413
368,0.6077995307195085,-0.3940988986068957,-0.014981581585802246
369,-0.2572580403825205,-0.1257791514848152,0.01680141776915164
370,-0.21438345505761836,-0.009042428545524278,-0.14824748215874703
371,0.07985926903719746,-0.08368367541333062,-0.11212867526552078
372,-0.4766643500258596,-0.056544377497155816,-0.07542809812037829
373,-0.21717660668709873,-0.008381316559736585,-0.13368875985649006
374,-0.4785291885590854,-0.081033007272308,-0.050963514465196626
375,0.06188440612870867,-0.2096799938791293,0.03172642759436423
376,-0.21120394909352325,-0.09204943330177916,-0.12880392868331095
377,-0.22287792050596542,-0.08761232505646208,0.008315746955279858
378,-0.05368923673694718,0.028583998795615986,-0.019570423720071378
379,-0.20944499912757275,0.03411456207489015,-0.12738959838871738
380,-0.3932528122553606,-0.07194429986796036,-0.07353637469094097
381,-0.24648497796686028,-0.07124896158031306,-0.012320449489536716
382,-0.10246185876190136,-0.011739262764261101,-0.10555935637129804
383,-0.19375449736867706,-0.09227397147321577,-0.019235654113407375
384,0.044088614351922496,0.03709124946681966,0.3124124756942544
385,-0.06272435314504268,-0.2252635502159634,-0.11999045603384997
386,-0.04941120516176494,-0.013063792719456112,-0.1371695299687295
387,-0.09016339941901412,0.026460056915285086,-0.14517416289200666
388,0.05778342366316856,0.02540634409261683,0.04524480369937085
389,-0.35226338513100686,-0.019509243959114953,-0.07886039802611786
390,-0.24724562361713437,-0.09629391411466742,-0.12288926719417487
391,0.0023228166931023608,0.08487984810469457,-0.054205029346943455
392,-0.052578212811721176,0.05201995281818785,-0.19398452904006053
393,0.6825320342868781,-0.040026415904109706,0.15013809315493473
394,-0.2346143675500533,-0.0720777783190689,-0.10686074312708811
395,1.0008660373487013,0.3846654086775517,-0.423542351579638
396,-0.24487190795135974,-0.10190534482992716,-0.06389095753930997
397,-0.05251416509709813,0.12530429161852816,-0.11851727580688105
398,0.020720523319571294,-0.006344314884189155,-0.06475603349989958
399,-0.1592501998754724,0.03987366595720335,-0.03452852652538921
400,-0.3155736861785027,-0.023104976555745865,0.04480647184219193
401,-0.23619115822773468,-0.05589476973330719,-0.1338428878881867
402,-0.2409376856478888,-0.13799414525851345,-0.014481768046796208
403,-0.15710150516251334,0.04522235096659198,-0.04129838274528164
404,0.024997839088568417,-0.055100105470772986,-0.08340877478453784
405,0.05445775480921195,0.00637986155980237,-0.1962313266757362
406,-0.2628212397804298,-0.03192746047741079,-0.10514481067315014
407,-0.04431882762695037,0.024274144571053966,0.002223688864235882
408,0.040473983818892056,0.062487025380316925,-0.1512085215965848
409,-0.21657304756926624,-0.0868737617542768,-0.024437216536032112
410,0.3776815700980246,0.009351761111622305,0.20489164121849776
411,-0.3478377545800885,-0.0711630504212223,-0.0620084115886307
412,-0.19002713394436235,-0.06684772416585352,-0.1258724973912255
413,-0.16023869811761507,-0.19817305881811562,-0.005755372667132916
414,-0.06142160526277482,0.0979306541256415,-0.1289705955219709
415,-0.006469671909324228,0.03779940906453901,-0.18044238703691842
416,-0.18997788440580368,-0.1066619510098792,-0.12522247847053558
417,-0.0956268586123879,0.06962168167905461,-0.010654186101542836
418,-0.027946059250120937,0.1255578590319338,-0.06325649483147906
419,-0.09305930591926356,-0.107721398065811,-0.04186465860278423
420,-0.1085889718796594,0.035984795544070254,-0.07761292150635217
421,-0.18162014338292864,-0.08688026470485007,-0.1223235536575272
422,-0.004090997740931224,0.03787541887092076,-0.0313299215571931
423,-0.10510108965318742,0.022801719396036847,-0.19004694254381707
424,0.3080156102518314,0.17432305794370437,0.21338600456549375
425,-0.07972002352922601,-0.09872227108916365,-0.0548417361329194
426,-0.03936451191449936,-0.058204086326565374,-0.1448372655964478
427,-0.24821137318950803,-0.033653025580572024,-0.10365834207681751
428,-0.1168407238596605,0.03937417489183278,-0.1802321244668078
429,0.06576680399467523,0.07564389215406248,-0.05375195927032585
430,-0.09119618588382578,-0.15151025614431765,-0.028606600337979175
431,-0.013723216103850836,-0.050340635655017854,-0.07981671822980813
432,-0.2575687719079594,-0.022757517087618723,-0.1400250002221589
433,-0.12041316831555213,0.08113356839756787,-0.044125613708416646
434,-0.07623528060290637,-0.09974947197283228,-0.07543310814934302
435,-0.03628851116906168,0.030347480970811483,-0.07340719831256438
436,-0.21534162270342708,0.054504811904894764,-0.08843355399271904
437,-0.07223084590581334,-0.07993013872878897,-0.06060566116876352
438,-0.09194167223253744,-0.10476959918596447,-0.02670894130121385
439,0.02078279087895426,0.015614339654131885,-0.0030892370788217377
440,-0.0347751347125164,0.045549780627907085,-0.08213854901672138
441,-0.11830189481186265,-0.09783499038093964,-0.024856314106222736
442,-0.03052102808790235,0.0365263367019895,-0.01760606989904352
443,-0.00034911163932870894,0.06517021218652383,-0.03181111876033935
444,-0.08769929300504962,-0.037914883199250814,0.03475287412631351
445,-0.18000674716557252,0.062228221687383206,-0.11457675051198798
446,-0.24971638940693003,-0.02723170597129901,-0.09145536172953488
447,-0.1409891451063398,-0.09952224918918351,-0.054616953536824685
448,-0.07858232936409332,-0.13685489424217617,-0.07582596357466026
