,0,1,2,cluster_label
0,0.31784067608065025,0.4763209407540547,0.4271608147367626,1
1,0.20637469260238428,0.46063382104256845,0.5136917220068774,0
2,0.15112797502680017,0.37379363852632813,0.3868985019839558,0
3,0.18685924676200671,0.46016324874758396,0.4889400919355483,0
4,0.19267864210221794,0.39948450621699516,0.40560956708151774,0
5,0.20021258582671198,0.3838668596875955,0.435749388755618,0
6,0.21612928860191405,0.38316345015811154,0.4172322441697049,0
7,0.1516127055227804,0.380946599439125,0.3959118655213591,0
8,0.22978160134378584,0.4560752429385301,0.45055230859763895,0
9,0.20744380390531397,0.3628583289256937,0.3975055340526146,0
10,0.15301284866581502,0.3806912975065534,0.42669508236541637,0
11,0.19249998592097667,0.41139285730275055,0.40864576934199337,0
12,0.1366984790611933,0.5294186556889213,0.4972221396408914,0
13,0.0752917551837767,0.46901922751681524,0.485092429715189,0
14,0.23975497495810147,0.4515235793358398,0.4767113353350656,0
15,0.18348902438366954,0.406256725780734,0.46643507042298565,0
16,0.1550186279347745,0.3651503660177433,0.4621729230210886,0
17,0.17970135689698005,0.4096166896672945,0.433996171500685,0
18,0.21693609062499036,0.4236054790611273,0.4881712710287336,0
19,0.12908382478574926,0.4247360298431206,0.48681721564472347,0
20,0.1532352038718867,0.3787385762166858,0.400952292101741,0
21,0.19232658349454015,0.4056104279528976,0.4290832083035295,0
22,0.12110358510918091,0.4374273994757757,0.45734172718455135,0
23,0.13347321196109052,0.42040149738101834,0.5425093239808939,0
24,0.4399711644668604,0.5710105794724736,0.5688995173890857,1
25,0.20559563742091194,0.380175510124665,0.4066577890750684,0
26,0.16743612396212892,0.41879879219345395,0.4567473966485731,0
27,0.19273277409624118,0.37376251025727997,0.4659472535108307,0
28,0.16037800690428383,0.44754248777600475,0.3925879816510202,0
29,0.23491057127816115,0.34721881258519305,0.4363516168105938,0
30,0.15162389141095395,0.36078683836593517,0.5217592464404952,0
31,0.5482413156295491,0.39853682944316293,0.5798288289904222,1
32,0.22871515254139071,0.37670105003933974,0.5133399118756174,0
33,0.0719376528112376,0.40895117685887156,0.4389681529050041,0
34,0.09030310535187025,0.4457424390349136,0.5320981561668875,0
35,0.14805616154465318,0.45976273626048547,0.541832199810831,0
36,0.28413066845390317,0.366147359326831,0.37446905274664977,1
37,0.24291241504042657,0.3404390915275787,0.5418672227125255,0
38,0.4308497916216435,0.46726528909037174,0.5911689249584755,1
39,0.19020222372785298,0.40004308403145394,0.5170884223979046,0
40,0.045713442669344934,0.36916929672652393,0.41768690776215195,0
41,0.40582892037211704,0.48445058125334844,0.5522954498174178,1
42,0.11577170351141487,0.4348708141460482,0.4363449010847307,0
43,0.18132937156021592,0.3962264452136074,0.5138628073982827,0
44,0.054760229096770224,0.3780497256893059,0.43813647824653107,0
45,0.23998286626021198,0.5097419531040729,0.4364607501885398,0
46,0.09569651458882242,0.4420638824953699,0.4185529081466696,0
47,0.211190451600916,0.4001253953361157,0.5587089269632439,0
48,0.26256529769294495,0.3676255437559448,0.5143886296365331,0
49,0.16410102238344332,0.4119801184991933,0.5556349438961582,0
50,0.3608163525462979,0.49627234412363863,0.4613885183266769,1
51,0.24461993410008073,0.30470897086204496,0.4815006202501603,0
52,0.2014912960079869,0.3923294102036365,0.5638382988172116,0
53,0.047319093597950695,0.35594979290128087,0.467960565696544,0
54,0.09528707910943107,0.46059275302558816,0.41987697723016626,0
55,0.16527658023245437,0.3957706711775509,0.5451281040586481,0
56,0.15238813749200814,0.4497842788716779,0.5204232270290321,0
57,0.26225769340242083,0.3293169897520022,0.49060955536660195,0
58,0.07393333564642468,0.36743641465143073,0.43421864227929974,0
59,0.23943215698100181,0.42913907766660875,0.5550084379401241,0
60,0.09430853257791097,0.46130814874885395,0.41321203941488566,0
61,0.07547259964967967,0.3868809658414014,0.45432940533693106,0
62,0.2670225958902606,0.32418153788155074,0.501603684562038,0
63,0.2045635107863276,0.4110884995925752,0.4540414490079308,0
64,0.4379932189020399,0.47858799307158284,0.5444026130582915,1
65,0.33176593491795536,0.33589430429529055,0.41944117513391566,1
66,0.20798153088955135,0.39955653796731216,0.5069331984085552,0
67,0.14185530730397017,0.5295564110815968,0.47659747929298657,0
68,0.1191176940685474,0.4326921358168667,0.4688255071848685,0
69,0.15330221464949217,0.40564941333343096,0.530618331052346,0
70,0.10753096506528712,0.3829005895205017,0.5061852442250092,0
71,0.3692428841278187,0.42082429688212925,0.5053774518880796,1
72,0.26782977835168986,0.3594208473517906,0.3970981379746341,0
73,0.11646788810481201,0.3771806253243646,0.47590134050298377,0
74,0.18156564162583738,0.3755782359251414,0.5209888862074439,0
75,0.11192351856162369,0.40404588682891224,0.44613557089666367,0
76,0.17274392962370358,0.37741896440329303,0.4510081119468639,0
77,0.12326829807127136,0.40079292229278896,0.48226944613275563,0
78,0.1303753449623307,0.4360415005758,0.522715386165339,0
79,0.22161393664688034,0.37822432566124425,0.5050816868975335,0
80,0.2977504854730262,0.4542252726449786,0.4880577826787555,1
81,0.20576447975492668,0.3480776398025476,0.48509298633996334,0
82,0.14330262961232548,0.3980007535236995,0.48387557221120553,0
83,0.2551962366421369,0.4010764409578816,0.4656026673931713,0
84,0.19514878027152413,0.3703180647173161,0.5084000162985554,0
85,0.17528621731821772,0.3880541474426437,0.49359392907817873,0
86,0.1565016076601543,0.4359485620452294,0.47071910667468,0
87,0.16881449539205537,0.3951014284769783,0.513042268847079,0
88,0.18093050865558458,0.39844742273569855,0.5205017190714164,0
89,0.13235344724842926,0.5311200669993367,0.49294893237168946,0
90,0.26670279954304377,0.36373949893939483,0.4693904373921789,0
91,0.15832458878558492,0.3681736159692221,0.5000929635233191,0
92,0.18337372295683152,0.45687605621486793,0.5109294546740105,0
93,0.12216874861081431,0.4177327610102329,0.4906893713250472,0
94,0.19358395690889313,0.37583195373084916,0.5240836325586671,0
95,0.27520019737222634,0.30528345116315847,0.4812227571272057,0
96,0.1108055962250095,0.38477377889600184,0.5606274931710395,0
97,0.1042132702221778,0.4292657135462004,0.5005159145361626,0
98,0.21964820372047814,0.4269216564646171,0.5118526206565746,0
99,0.2102491216830767,0.4124600556318083,0.5613458572754297,0
100,0.29987420419440225,0.5195627309273516,0.5127616713206864,1
101,0.40132387681310294,0.48175678064072835,0.49110021110492225,1
102,0.10426613353960165,0.3600415616115704,0.5220183970337154,0
103,0.1926255459230371,0.3877794854323369,0.5112537437305772,0
104,0.271869418911442,0.42549834075420595,0.5477237993901117,0
105,0.23342221739849894,0.4276022232891342,0.5492681468050385,0
106,0.10213341292622694,0.36304894093406226,0.5020095003859217,0
107,0.08681827665546629,0.3967392171885939,0.4622911716900846,0
108,0.22225813554301327,0.4095215916418231,0.49677841242371706,0
109,0.23719471539865003,0.45140017220688766,0.47218111035663884,0
110,0.35164954292226575,0.35579720402414183,0.5256464557426554,1
111,0.2065722439266664,0.38669657336450214,0.5543832145284905,0
112,0.15792830603988645,0.4340137037889393,0.45135267921501687,0
113,0.2121222546736294,0.38965389539358947,0.6089939407494783,0
114,0.12025724289287258,0.37473142460319164,0.4651664423531503,0
115,0.22629455767376158,0.4370797848524853,0.6024400102518358,0
116,0.3647082474467118,0.3996963521564068,0.49672602552126943,1
117,0.10892720203835551,0.3850519857192691,0.5819045431752715,0
118,0.18188461491429742,0.37044795917397144,0.4489762753001369,0
119,0.1240221565878987,0.3542004375241947,0.5350983125285144,0
120,0.1640899775244085,0.4444701830309774,0.6412716136166502,0
121,0.1764962802212215,0.4509503195824043,0.5934608012734012,0
122,0.26863631287753753,0.4276310871225301,0.5486656891823928,0
123,0.12781129933999982,0.3713874248620772,0.4590471264993708,0
124,0.1453016494214434,0.431934384808929,0.5390626240077604,0
125,0.29978681028537113,0.41365652103005185,0.6233675354835806,1
126,0.19027310424317825,0.5141793725414289,0.5544312374666805,0
127,0.20234188012073046,0.334144844339755,0.5652940401992884,0
128,0.16347025765353948,0.37680006980472514,0.4211775742196622,0
129,0.2578592122484275,0.37632850917511934,0.5199470999268623,0
130,0.21386111716971606,0.4578962727683462,0.4570293208676684,0
131,0.1911659619443547,0.4108970771345351,0.5506965309562619,0
132,0.24185545889406354,0.36296460939775355,0.6046627671788901,0
133,0.2268890935439468,0.33027783514449266,0.6378328501655381,0
134,0.13040773195026023,0.5285443692427062,0.4915492851228726,0
135,0.1916465176508597,0.44279367637397676,0.5549540157917364,0
136,0.17293519267809768,0.4646319899619688,0.5586841925176499,0
137,0.24558362594407668,0.43551478060574955,0.354621280870569,0
138,0.3388487322222339,0.530496474857363,0.557001789963149,1
139,0.4879319102993265,0.3324308693382815,0.4136402029772127,1
140,0.16620664123729084,0.4028569043950031,0.6483586310003808,0
141,0.19402242893978092,0.42100815096480193,0.5170835405528664,0
142,0.234015554394567,0.4288472372797077,0.4918368790915453,0
143,0.0799379331350846,0.4119903614442629,0.5928663027024296,0
144,0.4616595224699122,0.37124763404767663,0.4203897950136416,1
145,0.2503348706393274,0.49227890680655967,0.507853924593506,0
146,0.22177350744642746,0.31536570952490117,0.4169891656804723,0
147,0.1591506536950526,0.38776823822181106,0.6335654404315757,0
148,0.1841766692403527,0.44657338869595814,0.5451195825800724,0
149,0.26491261631684615,0.4556268464521185,0.47260227414763606,0
150,0.45202022796427843,0.3943833504367496,0.36000830525793825,1
151,0.1983692576273265,0.4962585710142305,0.4522669424758715,0
152,0.22756958115281523,0.45924547769629825,0.5824388575490335,0
153,0.23569804502313105,0.4314192815346425,0.5050550783410026,0
154,0.1273155212783653,0.3556960411947417,0.4995688194734239,0
155,0.16069541409586677,0.4572937538493919,0.5542022657496471,0
156,0.2949220519187039,0.4601066376432461,0.4386757752496767,1
157,0.2988534862049021,0.4460696665261681,0.6455904862727747,1
158,0.2656215051206193,0.37961238663938923,0.4094799402247871,0
159,0.2138793631804324,0.32286368031814017,0.46786488511914925,0
160,0.11772590509895782,0.42949643863349746,0.6103942549256154,0
161,0.24264659715593265,0.4424185364826664,0.4958106393491723,0
162,0.1759388659266976,0.4104210721580988,0.5458948189523679,0
163,0.2122003066468217,0.412792492086878,0.6431485045597556,0
164,0.08146632841645979,0.42052956211707687,0.5610511928518979,0
165,0.16811631661134951,0.39489135010915055,0.5703573700730833,0
166,0.16667307791535246,0.39683827387735204,0.5117615953041305,0
167,0.14413402200956518,0.4525140519364226,0.44585484479525683,0
168,0.18423027948001092,0.2950199439331499,0.4679956575189926,0
169,0.1607253066801271,0.3554735206082369,0.5189533780925354,0
170,0.19935749184535118,0.4413746145686951,0.5655061583322507,0
171,0.2149213846284927,0.5243429521618367,0.5487234199500669,0
172,0.20542273301189048,0.4508162917387904,0.4834045742034324,0
173,0.1827512583642295,0.3928579024542853,0.5747279601864402,0
174,0.17054789967420475,0.37018308721811927,0.5181019760585786,0
175,0.10607340943583116,0.4007051987018603,0.5454313516478778,0
176,0.19984432337039199,0.4088723611667477,0.5295239469266846,0
177,0.18533579630787286,0.40159492394526897,0.6175402317080179,0
178,0.16517068035877225,0.39784223565032406,0.32328265357927,0
179,0.17071702023499924,0.38719973012179476,0.5138280206476848,0
180,0.1283165454397975,0.41663075920262005,0.5613710406701702,0
181,0.1082926811027014,0.36682619219535406,0.4850378130391515,0
182,0.22767709005464723,0.40489323457709736,0.5459235923247526,0
183,0.41296582251006964,0.4516451282251609,0.4322826543882248,1
184,0.15846361120118652,0.3674525046199649,0.5876698668297163,0
185,0.06944403053010509,0.35026187246790785,0.38941715306611757,0
186,0.2051734641947134,0.3791113338984236,0.5347943947226075,0
187,0.1436661309719733,0.4271462552889402,0.5565052977477963,0
188,0.10924805867135001,0.3924136180430058,0.4186918015707192,0
189,0.2622446926932092,0.44603430762805196,0.497116696407987,0
190,0.42133249042614596,0.37448383788191003,0.49115890477062685,1
191,0.16438429733736876,0.3137994341071053,0.5323807000209501,0
192,0.13925335255187643,0.39844868038222997,0.5840815165380197,0
193,0.10139413336215558,0.4028101853232678,0.48048240980537404,0
194,0.16387678926881658,0.526147250497327,0.5858250853540484,0
195,0.2763070896241879,0.31525240552158923,0.38530262075456245,0
196,0.17373630887228708,0.4606886314943206,0.5833461454975652,0
197,0.20695951132103535,0.3316022695179822,0.5751670401357506,0
198,0.0682685739221231,0.4030059603878717,0.521602449854602,0
199,0.17121826827669057,0.3353396143258761,0.49153812666113,0
200,0.09882349433845697,0.4325614523810992,0.4682077406750306,0
201,0.16168100880216996,0.3297783890356924,0.4383122546921311,0
202,0.16506142995522305,0.3507457853702777,0.5741039258863024,0
203,0.06258190080999079,0.41952810878022134,0.46816471761067774,0
204,0.10912699622993116,0.3482842276482606,0.33064049816862484,0
205,0.158856588607758,0.3420241311200259,0.41028340669813207,0
206,0.11734381044638882,0.3684790461749605,0.3502344788453802,0
207,0.07214372684516321,0.38231209129153804,0.49585140750024725,0
208,0.14385900994110248,0.2789619373821181,0.4527953142589521,0
209,0.1606363044227972,0.3592508373849999,0.48578993415260646,0
210,0.4614904247466364,0.42057144153678244,0.445976901625145,1
